"","name","short_name","date","lst"
"1964","Morni Hills (Khol-Hi-Raitan) WLS","MH","2003_12_27",13.4560832
"1965","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_01_01",17.5896538
"1966","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_01_09",18.5974705
"1967","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_01_17",16.1995045
"1968","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_01_25",16.491168
"1969","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_02_02",18.0072602
"1970","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_02_10",21.8945996
"1971","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_02_18",24.9210586
"1972","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_02_26",27.0635108
"1973","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_03_05",27.7314575
"1974","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_03_13",31.4009216
"1975","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_03_21",31.3353688
"1976","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_03_29",34.2488842
"1977","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_04_06",33.4262859
"1978","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_04_14",34.843297
"1979","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_04_22",35.3513679
"1980","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_04_30",35.18568
"1981","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_05_08",41.1204342
"1982","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_05_16",40.6156815
"1983","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_05_24",35.987278
"1984","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_06_01",37.0173446
"1985","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_06_09",33.4130896
"1986","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_06_17",34.1473013
"1987","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_06_25",35.0102658
"1988","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_07_03",29.2235139
"1989","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_07_11",29.4868657
"1990","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_07_19",31.8885802
"1991","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_08_04",30.5014913
"1992","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_08_12",27.0681038
"1993","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_08_20",26.6392696
"1994","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_08_28",29.2924056
"1995","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_09_05",29.2956068
"1996","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_09_13",27.275023
"1997","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_09_21",28.821935
"1998","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_09_29",28.3125256
"1999","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_10_07",24.8166577
"2000","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_10_15",25.1051175
"2001","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_10_23",24.5289623
"2002","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_10_31",24.3149194
"2003","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_11_08",23.7369398
"2004","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_11_16",22.5906874
"2005","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_11_24",20.8400342
"2006","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_12_02",20.9991055
"2007","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_12_10",20.8811594
"2008","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_12_18",18.4952898
"2009","Morni Hills (Khol-Hi-Raitan) WLS","MH","2004_12_26",15.501166
"2010","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_01_01",17.2663442
"2011","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_01_09",17.751677
"2012","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_01_17",15.2734327
"2013","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_01_25",15.154122
"2014","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_02_02",17.2007585
"2015","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_02_10",20.3649203
"2016","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_02_18",18.9184477
"2017","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_02_26",23.7984309
"2018","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_03_06",25.6264755
"2019","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_03_14",26.7530824
"2020","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_03_22",27.3896409
"2021","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_03_30",33.2903433
"2022","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_04_07",31.5843173
"2023","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_04_15",34.9503436
"2024","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_04_23",33.1026377
"2025","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_05_01",34.4216072
"2026","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_05_09",39.0755167
"2027","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_05_17",39.6024663
"2028","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_05_25",42.1018665
"2029","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_06_02",43.8692015
"2030","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_06_10",39.0211934
"2031","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_06_18",39.8368468
"2032","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_06_26",30.3886836
"2033","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_07_04",31.2355673
"2034","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_07_12",NA
"2035","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_07_20",27.8896384
"2036","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_07_28",27.4286388
"2037","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_08_05",28.0856872
"2038","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_08_13",27.4430068
"2039","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_08_21",27.6433366
"2040","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_08_29",28.9222622
"2041","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_09_06",28.863429
"2042","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_09_14",28.0856057
"2043","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_09_22",27.5513536
"2044","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_09_30",28.2259878
"2045","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_10_08",27.5950277
"2046","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_10_16",26.937091
"2047","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_10_24",26.0795068
"2048","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_11_01",24.5329996
"2049","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_11_09",26.0263909
"2050","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_11_17",23.8577752
"2051","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_11_25",20.957138
"2052","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_12_03",21.0514185
"2053","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_12_11",19.9671308
"2054","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_12_19",18.5812697
"2055","Morni Hills (Khol-Hi-Raitan) WLS","MH","2005_12_27",18.110235
"2056","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_01_01",16.6247329
"2057","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_01_09",20.8181617
"2058","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_01_17",19.004129
"2059","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_01_25",17.2036792
"2060","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_02_02",24.5686017
"2061","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_02_10",23.3893125
"2062","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_02_18",30.2776204
"2063","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_02_26",28.4284241
"2064","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_03_06",28.3740831
"2065","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_03_14",26.4243331
"2066","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_03_22",28.4832601
"2067","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_03_30",32.8597117
"2068","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_04_07",35.4708741
"2069","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_04_15",31.2585685
"2070","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_04_23",36.0491998
"2071","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_05_01",38.2219809
"2072","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_05_09",32.5103872
"2073","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_05_17",32.2563417
"2074","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_05_25",31.5230768
"2075","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_06_02",35.4297313
"2076","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_06_10",35.8979002
"2077","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_06_18",33.9000211
"2078","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_06_26",30.4085901
"2079","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_07_04",31.3509484
"2080","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_07_12",27.1778465
"2081","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_07_20",30.3032498
"2082","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_07_28",32.0070686
"2083","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_08_05",NA
"2084","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_08_13",30.3736914
"2085","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_08_21",25.2692362
"2086","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_08_29",27.4239687
"2087","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_09_06",28.7948673
"2088","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_09_14",28.9184872
"2089","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_09_22",31.0679139
"2090","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_09_30",31.7069201
"2091","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_10_08",29.9763672
"2092","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_10_16",29.1452975
"2093","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_10_24",27.2960818
"2094","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_11_01",27.6518638
"2095","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_11_09",25.7683613
"2096","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_11_17",25.0321986
"2097","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_11_25",22.926999
"2098","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_12_03",21.5235678
"2099","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_12_11",20.1060386
"2100","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_12_19",21.7786792
"2101","Morni Hills (Khol-Hi-Raitan) WLS","MH","2006_12_27",19.277386
"2102","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_01_01",17.3439868
"2103","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_01_09",18.1709699
"2104","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_01_17",19.4709455
"2105","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_01_25",25.829771
"2106","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_02_02",21.8986569
"2107","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_02_10",18.5677818
"2108","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_02_18",22.9687207
"2109","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_02_26",21.7937589
"2110","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_03_06",23.403195
"2111","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_03_14",23.2724858
"2112","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_03_22",28.4883638
"2113","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_03_30",30.2401141
"2114","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_04_07",32.6192004
"2115","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_04_15",34.0974608
"2116","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_04_23",35.3982474
"2117","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_05_01",33.7122834
"2118","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_05_09",33.1019073
"2119","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_05_17",35.6091013
"2120","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_05_25",37.8965624
"2121","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_06_02",40.538592
"2122","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_06_10",36.7764475
"2123","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_06_18",34.856323
"2124","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_06_26",31.0165837
"2125","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_07_04",27.720406
"2126","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_07_12",29.818283
"2127","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_07_20",NA
"2128","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_07_28",26.6675478
"2129","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_08_05",31.0405277
"2130","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_08_13",26.0019908
"2131","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_08_21",27.960691
"2132","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_08_29",27.934159
"2133","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_09_06",26.9800239
"2134","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_09_14",28.9197668
"2135","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_09_22",27.8612456
"2136","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_09_30",29.6397149
"2137","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_10_08",29.6864279
"2138","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_10_16",26.2895567
"2139","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_10_24",27.3193819
"2140","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_11_01",26.2495763
"2141","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_11_09",24.2639414
"2142","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_11_17",23.8229827
"2143","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_11_25",22.0362886
"2144","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_12_03",21.1002312
"2145","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_12_11",18.3626244
"2146","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_12_19",20.9005504
"2147","Morni Hills (Khol-Hi-Raitan) WLS","MH","2007_12_27",19.382407
"2148","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_01_01",18.661134
"2149","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_01_09",14.8172499
"2150","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_01_17",15.0776933
"2151","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_01_25",17.2750823
"2152","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_02_02",17.7885567
"2153","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_02_10",20.980317
"2154","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_02_18",22.7988372
"2155","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_02_26",28.4919767
"2156","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_03_05",28.9197122
"2157","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_03_13",32.2738093
"2158","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_03_21",33.5593874
"2159","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_03_29",30.6822521
"2160","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_04_06",31.3614169
"2161","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_04_14",36.4588514
"2162","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_04_22",40.8123214
"2163","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_04_30",41.8025645
"2164","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_05_08",33.1515564
"2165","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_05_16",34.6164056
"2166","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_05_24",38.0596286
"2167","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_06_01",34.7961471
"2168","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_06_09",33.3412776
"2169","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_06_17",29.3158965
"2170","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_06_25",28.3818995
"2171","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_07_03",28.8542713
"2172","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_07_11",27.270055
"2173","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_07_19",27.5862299
"2174","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_07_27",NA
"2175","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_08_04",27.7552438
"2176","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_08_12",29.4973023
"2177","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_08_20",27.5704794
"2178","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_08_28",27.9486609
"2179","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_09_05",29.5122389
"2180","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_09_13",28.4402383
"2181","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_09_21",28.4905176
"2182","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_09_29",26.8822515
"2183","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_10_07",26.9603351
"2184","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_10_15",25.8592255
"2185","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_10_23",25.6243558
"2186","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_10_31",26.3110223
"2187","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_11_08",25.2598424
"2188","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_11_16",22.6415453
"2189","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_11_24",22.6695714
"2190","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_12_02",22.5319241
"2191","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_12_10",22.332328
"2192","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_12_18",19.8857283
"2193","Morni Hills (Khol-Hi-Raitan) WLS","MH","2008_12_26",18.3034568
"2194","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_01_01",17.1864779
"2195","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_01_09",19.4542048
"2196","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_01_17",18.0046003
"2197","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_01_25",20.2065099
"2198","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_02_02",21.3999903
"2199","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_02_10",20.7011922
"2200","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_02_18",25.3595089
"2201","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_02_26",25.7886913
"2202","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_03_06",28.3278039
"2203","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_03_14",29.8810393
"2204","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_03_22",25.2678008
"2205","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_03_30",32.9303687
"2206","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_04_07",34.7256902
"2207","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_04_15",38.3435323
"2208","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_04_23",38.5636164
"2209","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_05_01",39.6531661
"2210","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_05_09",35.9471015
"2211","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_05_17",38.2884062
"2212","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_05_25",37.6008401
"2213","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_06_02",40.1377703
"2214","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_06_10",39.5873292
"2215","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_06_18",43.6846549
"2216","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_06_26",38.7455692
"2217","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_07_04",36.379966
"2218","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_07_12",32.8425132
"2219","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_07_20",NA
"2220","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_07_28",29.5828349
"2221","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_08_05",28.7905595
"2222","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_08_13",26.7046981
"2223","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_08_21",29.0097278
"2224","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_08_29",26.6838147
"2225","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_09_06",28.6931561
"2226","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_09_14",28.6699248
"2227","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_09_22",28.2942954
"2228","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_09_30",28.6838088
"2229","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_10_08",27.3945806
"2230","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_10_16",27.5749797
"2231","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_10_24",27.0970182
"2232","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_11_01",26.1030017
"2233","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_11_09",22.1843156
"2234","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_11_17",21.5538334
"2235","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_11_25",21.8790269
"2236","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_12_03",20.8279551
"2237","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_12_11",18.6482433
"2238","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_12_19",18.6755983
"2239","Morni Hills (Khol-Hi-Raitan) WLS","MH","2009_12_27",17.8263466
"2240","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_01_01",17.0266156
"2241","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_01_09",18.1558701
"2242","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_01_17",16.8373282
"2243","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_01_25",20.9300867
"2244","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_02_02",21.562618
"2245","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_02_10",22.2377971
"2246","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_02_18",24.8761364
"2247","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_02_26",27.7926143
"2248","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_03_06",29.4558617
"2249","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_03_14",32.1078342
"2250","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_03_22",36.3748983
"2251","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_03_30",36.6268018
"2252","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_04_07",40.7308973
"2253","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_04_15",39.7958311
"2254","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_04_23",39.0614021
"2255","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_05_01",36.1046376
"2256","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_05_09",41.5196466
"2257","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_05_17",43.2237799
"2258","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_05_25",42.2917532
"2259","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_06_02",36.2419507
"2260","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_06_10",36.3690434
"2261","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_06_18",37.5964532
"2262","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_06_26",32.0968681
"2263","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_07_04",28.6018166
"2264","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_07_12",28.5140743
"2265","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_07_20",26.1667685
"2266","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_07_28",29.031559
"2267","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_08_05",30.3320394
"2268","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_08_21",27.1002642
"2269","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_08_29",27.9353706
"2270","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_09_06",26.865074
"2271","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_09_14",26.4292257
"2272","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_09_22",28.3543338
"2273","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_09_30",28.1039604
"2274","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_10_08",27.5893137
"2275","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_10_16",27.6843394
"2276","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_10_24",25.0599994
"2277","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_11_01",25.4135149
"2278","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_11_09",24.8762918
"2279","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_11_17",22.9610443
"2280","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_11_25",20.8932481
"2281","Morni Hills (Khol-Hi-Raitan) WLS","MH","2010_12_03",20.3573482
